"StichtagDatJahr","QuarSort","QuarLang","KreisSort","KreisLang","HHtypSort","HHtypLang","AnzHH","AnzBestWir"
2017,13,"Lindenhof",1,"Kreis 1",10,"Paar mit Kindern",5,16
2017,13,"Lindenhof",1,"Kreis 1",11,"Patchwork-Haushalt",3,10
2017,13,"Lindenhof",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",16,55
2017,13,"Lindenhof",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",5,21
2017,13,"Lindenhof",1,"Kreis 1",14,"Generationenhaushalt",1,4
2017,14,"City",1,"Kreis 1",1,"Einpersonenhaushalt",117,117
2017,14,"City",1,"Kreis 1",4,"Zweipersonenhaushalt",60,120
2017,14,"City",1,"Kreis 1",5,"Ehepaar ohne Kinder",41,82
2017,14,"City",1,"Kreis 1",6,"Eingetragenes Paar ohne Kinder",4,8
2017,14,"City",1,"Kreis 1",7,"Ein-Elternhaushalt",13,36
2017,14,"City",1,"Kreis 1",8,"Ehepaar mit Kinder",45,179
2017,14,"City",1,"Kreis 1",10,"Paar mit Kindern",10,36
2017,14,"City",1,"Kreis 1",12,"Wohngemeinschaft ohne Kinder",21,74
2017,14,"City",1,"Kreis 1",13,"Wohngemeinschaft mit Kindern",6,34
2017,14,"City",1,"Kreis 1",14,"Generationenhaushalt",3,21
2017,21,"Wollishofen",2,"Kreis 2",1,"Einpersonenhaushalt",3867,3867
2017,21,"Wollishofen",2,"Kreis 2",4,"Zweipersonenhaushalt",1046,2092
2017,21,"Wollishofen",2,"Kreis 2",5,"Ehepaar ohne Kinder",1127,2254
2017,21,"Wollishofen",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",25,50
2017,21,"Wollishofen",2,"Kreis 2",7,"Ein-Elternhaushalt",436,1043
2017,21,"Wollishofen",2,"Kreis 2",8,"Ehepaar mit Kinder",1305,4975
2017,21,"Wollishofen",2,"Kreis 2",10,"Paar mit Kindern",233,838
2017,21,"Wollishofen",2,"Kreis 2",11,"Patchwork-Haushalt",48,164
2017,21,"Wollishofen",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",258,872
2017,21,"Wollishofen",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",167,786
2017,21,"Wollishofen",2,"Kreis 2",14,"Generationenhaushalt",31,163
2017,23,"Leimbach",2,"Kreis 2",1,"Einpersonenhaushalt",867,867
2017,23,"Leimbach",2,"Kreis 2",4,"Zweipersonenhaushalt",248,496
2017,23,"Leimbach",2,"Kreis 2",5,"Ehepaar ohne Kinder",378,756
2017,23,"Leimbach",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",6,12
2017,23,"Leimbach",2,"Kreis 2",7,"Ein-Elternhaushalt",167,460
2017,23,"Leimbach",2,"Kreis 2",8,"Ehepaar mit Kinder",589,2330
2017,23,"Leimbach",2,"Kreis 2",10,"Paar mit Kindern",64,247
2017,23,"Leimbach",2,"Kreis 2",11,"Patchwork-Haushalt",18,64
2017,23,"Leimbach",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",92,319
2017,23,"Leimbach",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",71,369
2017,23,"Leimbach",2,"Kreis 2",14,"Generationenhaushalt",24,136
2017,24,"Enge",2,"Kreis 2",1,"Einpersonenhaushalt",1960,1960
2017,24,"Enge",2,"Kreis 2",4,"Zweipersonenhaushalt",708,1416
2017,24,"Enge",2,"Kreis 2",5,"Ehepaar ohne Kinder",535,1070
2017,24,"Enge",2,"Kreis 2",6,"Eingetragenes Paar ohne Kinder",20,40
2017,24,"Enge",2,"Kreis 2",7,"Ein-Elternhaushalt",140,338
2017,24,"Enge",2,"Kreis 2",8,"Ehepaar mit Kinder",625,2417
2017,24,"Enge",2,"Kreis 2",9,"Eingetragenes Paar mit Kinder",1,3
2017,24,"Enge",2,"Kreis 2",10,"Paar mit Kindern",98,340
2017,24,"Enge",2,"Kreis 2",11,"Patchwork-Haushalt",15,49
2017,24,"Enge",2,"Kreis 2",12,"Wohngemeinschaft ohne Kinder",234,797
2017,24,"Enge",2,"Kreis 2",13,"Wohngemeinschaft mit Kindern",90,462
2017,24,"Enge",2,"Kreis 2",14,"Generationenhaushalt",21,118
2017,24,"Enge",2,"Kreis 2",15,"Familien-Verbund",1,6
2017,31,"Alt-Wiedikon",3,"Kreis 3",1,"Einpersonenhaushalt",4196,4196
2017,31,"Alt-Wiedikon",3,"Kreis 3",4,"Zweipersonenhaushalt",1600,3200
2017,31,"Alt-Wiedikon",3,"Kreis 3",5,"Ehepaar ohne Kinder",778,1556
2017,31,"Alt-Wiedikon",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",38,76
2017,31,"Alt-Wiedikon",3,"Kreis 3",7,"Ein-Elternhaushalt",224,517
2017,31,"Alt-Wiedikon",3,"Kreis 3",8,"Ehepaar mit Kinder",959,3735
2017,31,"Alt-Wiedikon",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",3,11
2017,31,"Alt-Wiedikon",3,"Kreis 3",10,"Paar mit Kindern",196,680
2017,31,"Alt-Wiedikon",3,"Kreis 3",11,"Patchwork-Haushalt",46,149
2017,31,"Alt-Wiedikon",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",449,1503
2017,31,"Alt-Wiedikon",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",218,1180
2017,31,"Alt-Wiedikon",3,"Kreis 3",14,"Generationenhaushalt",43,293
2017,33,"Friesenberg",3,"Kreis 3",1,"Einpersonenhaushalt",1273,1273
2017,33,"Friesenberg",3,"Kreis 3",4,"Zweipersonenhaushalt",302,604
2017,33,"Friesenberg",3,"Kreis 3",5,"Ehepaar ohne Kinder",622,1244
2017,33,"Friesenberg",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",2,4
2017,33,"Friesenberg",3,"Kreis 3",7,"Ein-Elternhaushalt",361,955
2017,33,"Friesenberg",3,"Kreis 3",8,"Ehepaar mit Kinder",1165,4715
2017,33,"Friesenberg",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",1,4
2017,33,"Friesenberg",3,"Kreis 3",10,"Paar mit Kindern",168,644
2017,33,"Friesenberg",3,"Kreis 3",11,"Patchwork-Haushalt",21,76
2017,33,"Friesenberg",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",88,297
2017,33,"Friesenberg",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",98,472
2017,33,"Friesenberg",3,"Kreis 3",14,"Generationenhaushalt",31,168
2017,34,"Sihlfeld",3,"Kreis 3",1,"Einpersonenhaushalt",5482,5482
2017,34,"Sihlfeld",3,"Kreis 3",4,"Zweipersonenhaushalt",2161,4322
2017,34,"Sihlfeld",3,"Kreis 3",5,"Ehepaar ohne Kinder",862,1724
2017,34,"Sihlfeld",3,"Kreis 3",6,"Eingetragenes Paar ohne Kinder",37,74
2017,34,"Sihlfeld",3,"Kreis 3",7,"Ein-Elternhaushalt",424,992
2017,34,"Sihlfeld",3,"Kreis 3",8,"Ehepaar mit Kinder",1071,4110
2017,34,"Sihlfeld",3,"Kreis 3",9,"Eingetragenes Paar mit Kinder",5,17
2017,34,"Sihlfeld",3,"Kreis 3",10,"Paar mit Kindern",259,884
2017,34,"Sihlfeld",3,"Kreis 3",11,"Patchwork-Haushalt",41,132
2017,34,"Sihlfeld",3,"Kreis 3",12,"Wohngemeinschaft ohne Kinder",549,1818
2017,34,"Sihlfeld",3,"Kreis 3",13,"Wohngemeinschaft mit Kindern",190,992
2017,34,"Sihlfeld",3,"Kreis 3",14,"Generationenhaushalt",75,450
2017,41,"Werd",4,"Kreis 4",1,"Einpersonenhaushalt",938,938
2017,41,"Werd",4,"Kreis 4",4,"Zweipersonenhaushalt",493,986
2017,41,"Werd",4,"Kreis 4",5,"Ehepaar ohne Kinder",156,312
2017,41,"Werd",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",16,32
2017,41,"Werd",4,"Kreis 4",7,"Ein-Elternhaushalt",36,86
2017,41,"Werd",4,"Kreis 4",8,"Ehepaar mit Kinder",178,793
2017,41,"Werd",4,"Kreis 4",10,"Paar mit Kindern",56,183
2017,41,"Werd",4,"Kreis 4",11,"Patchwork-Haushalt",8,27
2017,41,"Werd",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",173,607
2017,41,"Werd",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",43,282
2017,41,"Werd",4,"Kreis 4",14,"Generationenhaushalt",10,98
2017,41,"Werd",4,"Kreis 4",15,"Familien-Verbund",1,4
2017,42,"Langstrasse",4,"Kreis 4",1,"Einpersonenhaushalt",2958,2958
2017,42,"Langstrasse",4,"Kreis 4",4,"Zweipersonenhaushalt",1338,2676
2017,42,"Langstrasse",4,"Kreis 4",5,"Ehepaar ohne Kinder",383,766
2017,42,"Langstrasse",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",37,74
2017,42,"Langstrasse",4,"Kreis 4",7,"Ein-Elternhaushalt",99,229
2017,42,"Langstrasse",4,"Kreis 4",8,"Ehepaar mit Kinder",270,977
2017,42,"Langstrasse",4,"Kreis 4",10,"Paar mit Kindern",96,322
2017,42,"Langstrasse",4,"Kreis 4",11,"Patchwork-Haushalt",22,67
2017,42,"Langstrasse",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",497,1722
2017,42,"Langstrasse",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",84,386
2017,42,"Langstrasse",4,"Kreis 4",14,"Generationenhaushalt",21,105
2017,44,"Hard",4,"Kreis 4",1,"Einpersonenhaushalt",2956,2956
2017,44,"Hard",4,"Kreis 4",4,"Zweipersonenhaushalt",1135,2270
2017,44,"Hard",4,"Kreis 4",5,"Ehepaar ohne Kinder",535,1070
2017,44,"Hard",4,"Kreis 4",6,"Eingetragenes Paar ohne Kinder",20,40
2017,44,"Hard",4,"Kreis 4",7,"Ein-Elternhaushalt",349,836
2017,44,"Hard",4,"Kreis 4",8,"Ehepaar mit Kinder",756,2794
2017,44,"Hard",4,"Kreis 4",9,"Eingetragenes Paar mit Kinder",1,4
2017,44,"Hard",4,"Kreis 4",10,"Paar mit Kindern",134,459
2017,44,"Hard",4,"Kreis 4",11,"Patchwork-Haushalt",31,102
2017,44,"Hard",4,"Kreis 4",12,"Wohngemeinschaft ohne Kinder",417,1404
2017,44,"Hard",4,"Kreis 4",13,"Wohngemeinschaft mit Kindern",118,534
2017,44,"Hard",4,"Kreis 4",14,"Generationenhaushalt",47,230
2017,51,"Gewerbeschule",5,"Kreis 5",1,"Einpersonenhaushalt",2266,2266
2017,51,"Gewerbeschule",5,"Kreis 5",4,"Zweipersonenhaushalt",984,1968
2017,51,"Gewerbeschule",5,"Kreis 5",5,"Ehepaar ohne Kinder",372,744
2017,51,"Gewerbeschule",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",31,62
2017,51,"Gewerbeschule",5,"Kreis 5",7,"Ein-Elternhaushalt",187,442
2017,51,"Gewerbeschule",5,"Kreis 5",8,"Ehepaar mit Kinder",404,1508
2017,51,"Gewerbeschule",5,"Kreis 5",10,"Paar mit Kindern",131,453
2017,51,"Gewerbeschule",5,"Kreis 5",11,"Patchwork-Haushalt",21,71
2017,51,"Gewerbeschule",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",303,1023
2017,51,"Gewerbeschule",5,"Kreis 5",13,"Wohngemeinschaft mit Kindern",62,282
2017,51,"Gewerbeschule",5,"Kreis 5",14,"Generationenhaushalt",46,243
2017,52,"Escher Wyss",5,"Kreis 5",1,"Einpersonenhaushalt",1082,1082
2017,52,"Escher Wyss",5,"Kreis 5",4,"Zweipersonenhaushalt",691,1382
2017,52,"Escher Wyss",5,"Kreis 5",5,"Ehepaar ohne Kinder",325,650
2017,52,"Escher Wyss",5,"Kreis 5",6,"Eingetragenes Paar ohne Kinder",47,94
2017,52,"Escher Wyss",5,"Kreis 5",7,"Ein-Elternhaushalt",79,194
2017,52,"Escher Wyss",5,"Kreis 5",8,"Ehepaar mit Kinder",281,994
2017,52,"Escher Wyss",5,"Kreis 5",9,"Eingetragenes Paar mit Kinder",3,10
2017,52,"Escher Wyss",5,"Kreis 5",10,"Paar mit Kindern",94,317
2017,52,"Escher Wyss",5,"Kreis 5",11,"Patchwork-Haushalt",23,76
2017,52,"Escher Wyss",5,"Kreis 5",12,"Wohngemeinschaft ohne Kinder",260,869
2017,52,"Escher Wyss",5,"Kreis 5",13,"Wohngemeinschaft mit Kindern",49,240
2017,52,"Escher Wyss",5,"Kreis 5",14,"Generationenhaushalt",10,55
2017,61,"Unterstrass",6,"Kreis 6",1,"Einpersonenhaushalt",4961,4961
2017,61,"Unterstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",1852,3704
2017,61,"Unterstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",1198,2396
2017,61,"Unterstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",52,104
2017,61,"Unterstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",552,1337
2017,61,"Unterstrass",6,"Kreis 6",8,"Ehepaar mit Kinder",1526,5838
2017,61,"Unterstrass",6,"Kreis 6",10,"Paar mit Kindern",322,1141
2017,61,"Unterstrass",6,"Kreis 6",11,"Patchwork-Haushalt",42,137
2017,61,"Unterstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",513,1715
2017,61,"Unterstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kindern",146,685
2017,61,"Unterstrass",6,"Kreis 6",14,"Generationenhaushalt",29,128
2017,63,"Oberstrass",6,"Kreis 6",1,"Einpersonenhaushalt",2487,2487
2017,63,"Oberstrass",6,"Kreis 6",4,"Zweipersonenhaushalt",716,1432
2017,63,"Oberstrass",6,"Kreis 6",5,"Ehepaar ohne Kinder",619,1238
2017,63,"Oberstrass",6,"Kreis 6",6,"Eingetragenes Paar ohne Kinder",21,42
2017,63,"Oberstrass",6,"Kreis 6",7,"Ein-Elternhaushalt",186,445
2017,63,"Oberstrass",6,"Kreis 6",8,"Ehepaar mit Kinder",683,2606
2017,63,"Oberstrass",6,"Kreis 6",10,"Paar mit Kindern",157,557
2017,63,"Oberstrass",6,"Kreis 6",11,"Patchwork-Haushalt",18,57
2017,63,"Oberstrass",6,"Kreis 6",12,"Wohngemeinschaft ohne Kinder",215,740
2017,63,"Oberstrass",6,"Kreis 6",13,"Wohngemeinschaft mit Kindern",80,373
2017,63,"Oberstrass",6,"Kreis 6",14,"Generationenhaushalt",19,100
2017,71,"Fluntern",7,"Kreis 7",1,"Einpersonenhaushalt",1418,1418
2017,71,"Fluntern",7,"Kreis 7",4,"Zweipersonenhaushalt",403,806
2017,71,"Fluntern",7,"Kreis 7",5,"Ehepaar ohne Kinder",584,1168
2017,71,"Fluntern",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",29,58
2017,71,"Fluntern",7,"Kreis 7",7,"Ein-Elternhaushalt",162,397
2017,71,"Fluntern",7,"Kreis 7",8,"Ehepaar mit Kinder",603,2273
2017,71,"Fluntern",7,"Kreis 7",9,"Eingetragenes Paar mit Kinder",1,5
2017,71,"Fluntern",7,"Kreis 7",10,"Paar mit Kindern",81,285
2017,71,"Fluntern",7,"Kreis 7",11,"Patchwork-Haushalt",17,59
2017,71,"Fluntern",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",161,560
2017,71,"Fluntern",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",106,512
2017,71,"Fluntern",7,"Kreis 7",14,"Generationenhaushalt",17,81
2017,71,"Fluntern",7,"Kreis 7",15,"Familien-Verbund",1,5
2017,72,"Hottingen",7,"Kreis 7",1,"Einpersonenhaushalt",2337,2337
2017,72,"Hottingen",7,"Kreis 7",4,"Zweipersonenhaushalt",713,1426
2017,72,"Hottingen",7,"Kreis 7",5,"Ehepaar ohne Kinder",622,1244
2017,72,"Hottingen",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",22,44
2017,72,"Hottingen",7,"Kreis 7",7,"Ein-Elternhaushalt",213,504
2017,72,"Hottingen",7,"Kreis 7",8,"Ehepaar mit Kinder",759,2857
2017,72,"Hottingen",7,"Kreis 7",10,"Paar mit Kindern",138,498
2017,72,"Hottingen",7,"Kreis 7",11,"Patchwork-Haushalt",31,106
2017,72,"Hottingen",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",222,763
2017,72,"Hottingen",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",145,692
2017,72,"Hottingen",7,"Kreis 7",14,"Generationenhaushalt",13,66
2017,73,"Hirslanden",7,"Kreis 7",1,"Einpersonenhaushalt",1708,1708
2017,73,"Hirslanden",7,"Kreis 7",4,"Zweipersonenhaushalt",517,1034
2017,73,"Hirslanden",7,"Kreis 7",5,"Ehepaar ohne Kinder",406,812
2017,73,"Hirslanden",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",12,24
2017,73,"Hirslanden",7,"Kreis 7",7,"Ein-Elternhaushalt",143,337
2017,73,"Hirslanden",7,"Kreis 7",8,"Ehepaar mit Kinder",482,1798
2017,73,"Hirslanden",7,"Kreis 7",10,"Paar mit Kindern",93,335
2017,73,"Hirslanden",7,"Kreis 7",11,"Patchwork-Haushalt",14,44
2017,73,"Hirslanden",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",146,491
2017,73,"Hirslanden",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",82,387
2017,73,"Hirslanden",7,"Kreis 7",14,"Generationenhaushalt",16,85
2017,74,"Witikon",7,"Kreis 7",1,"Einpersonenhaushalt",2129,2129
2017,74,"Witikon",7,"Kreis 7",4,"Zweipersonenhaushalt",482,964
2017,74,"Witikon",7,"Kreis 7",5,"Ehepaar ohne Kinder",908,1816
2017,74,"Witikon",7,"Kreis 7",6,"Eingetragenes Paar ohne Kinder",16,32
2017,74,"Witikon",7,"Kreis 7",7,"Ein-Elternhaushalt",241,578
2017,74,"Witikon",7,"Kreis 7",8,"Ehepaar mit Kinder",838,3210
2017,74,"Witikon",7,"Kreis 7",9,"Eingetragenes Paar mit Kinder",3,9
2017,74,"Witikon",7,"Kreis 7",10,"Paar mit Kindern",95,333
2017,74,"Witikon",7,"Kreis 7",11,"Patchwork-Haushalt",11,35
2017,74,"Witikon",7,"Kreis 7",12,"Wohngemeinschaft ohne Kinder",156,528
2017,74,"Witikon",7,"Kreis 7",13,"Wohngemeinschaft mit Kindern",105,501
2017,74,"Witikon",7,"Kreis 7",14,"Generationenhaushalt",18,85
2017,81,"Seefeld",8,"Kreis 8",1,"Einpersonenhaushalt",1645,1645
2017,81,"Seefeld",8,"Kreis 8",4,"Zweipersonenhaushalt",467,934
2017,81,"Seefeld",8,"Kreis 8",5,"Ehepaar ohne Kinder",284,568
2017,81,"Seefeld",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",11,22
2017,81,"Seefeld",8,"Kreis 8",7,"Ein-Elternhaushalt",90,213
2017,81,"Seefeld",8,"Kreis 8",8,"Ehepaar mit Kinder",221,788
2017,81,"Seefeld",8,"Kreis 8",9,"Eingetragenes Paar mit Kinder",1,3
2017,81,"Seefeld",8,"Kreis 8",10,"Paar mit Kindern",57,195
2017,81,"Seefeld",8,"Kreis 8",11,"Patchwork-Haushalt",21,67
2017,81,"Seefeld",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",125,424
2017,81,"Seefeld",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",41,207
2017,81,"Seefeld",8,"Kreis 8",14,"Generationenhaushalt",4,18
2017,82,"Mühlebach",8,"Kreis 8",1,"Einpersonenhaushalt",1677,1677
2017,82,"Mühlebach",8,"Kreis 8",4,"Zweipersonenhaushalt",500,1000
2017,82,"Mühlebach",8,"Kreis 8",5,"Ehepaar ohne Kinder",308,616
2017,82,"Mühlebach",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",10,20
2017,82,"Mühlebach",8,"Kreis 8",7,"Ein-Elternhaushalt",134,312
2017,82,"Mühlebach",8,"Kreis 8",8,"Ehepaar mit Kinder",324,1198
2017,82,"Mühlebach",8,"Kreis 8",10,"Paar mit Kindern",54,188
2017,82,"Mühlebach",8,"Kreis 8",11,"Patchwork-Haushalt",14,44
2017,82,"Mühlebach",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",139,469
2017,82,"Mühlebach",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",63,304
2017,82,"Mühlebach",8,"Kreis 8",14,"Generationenhaushalt",7,35
2017,83,"Weinegg",8,"Kreis 8",1,"Einpersonenhaushalt",1174,1174
2017,83,"Weinegg",8,"Kreis 8",4,"Zweipersonenhaushalt",299,598
2017,83,"Weinegg",8,"Kreis 8",5,"Ehepaar ohne Kinder",272,544
2017,83,"Weinegg",8,"Kreis 8",6,"Eingetragenes Paar ohne Kinder",11,22
2017,83,"Weinegg",8,"Kreis 8",7,"Ein-Elternhaushalt",96,232
2017,83,"Weinegg",8,"Kreis 8",8,"Ehepaar mit Kinder",336,1250
2017,83,"Weinegg",8,"Kreis 8",9,"Eingetragenes Paar mit Kinder",1,3
2017,83,"Weinegg",8,"Kreis 8",10,"Paar mit Kindern",45,159
2017,83,"Weinegg",8,"Kreis 8",11,"Patchwork-Haushalt",16,53
2017,83,"Weinegg",8,"Kreis 8",12,"Wohngemeinschaft ohne Kinder",105,340
2017,83,"Weinegg",8,"Kreis 8",13,"Wohngemeinschaft mit Kindern",51,282
2017,83,"Weinegg",8,"Kreis 8",14,"Generationenhaushalt",5,23
2017,83,"Weinegg",8,"Kreis 8",15,"Familien-Verbund",1,5
2017,91,"Albisrieden",9,"Kreis 9",1,"Einpersonenhaushalt",4562,4562
2017,91,"Albisrieden",9,"Kreis 9",4,"Zweipersonenhaushalt",1479,2958
2017,91,"Albisrieden",9,"Kreis 9",5,"Ehepaar ohne Kinder",1472,2944
2017,91,"Albisrieden",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",49,98
2017,91,"Albisrieden",9,"Kreis 9",7,"Ein-Elternhaushalt",459,1071
2017,91,"Albisrieden",9,"Kreis 9",8,"Ehepaar mit Kinder",1620,5970
2017,91,"Albisrieden",9,"Kreis 9",9,"Eingetragenes Paar mit Kinder",2,7
2017,91,"Albisrieden",9,"Kreis 9",10,"Paar mit Kindern",312,1087
2017,91,"Albisrieden",9,"Kreis 9",11,"Patchwork-Haushalt",51,172
2017,91,"Albisrieden",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",367,1225
2017,91,"Albisrieden",9,"Kreis 9",13,"Wohngemeinschaft mit Kindern",191,923
2017,91,"Albisrieden",9,"Kreis 9",14,"Generationenhaushalt",64,321
2017,92,"Altstetten",9,"Kreis 9",1,"Einpersonenhaushalt",6885,6885
2017,92,"Altstetten",9,"Kreis 9",4,"Zweipersonenhaushalt",2196,4392
2017,92,"Altstetten",9,"Kreis 9",5,"Ehepaar ohne Kinder",2101,4202
2017,92,"Altstetten",9,"Kreis 9",6,"Eingetragenes Paar ohne Kinder",61,122
2017,92,"Altstetten",9,"Kreis 9",7,"Ein-Elternhaushalt",726,1736
2017,92,"Altstetten",9,"Kreis 9",8,"Ehepaar mit Kinder",2267,8557
2017,92,"Altstetten",9,"Kreis 9",9,"Eingetragenes Paar mit Kinder",2,8
2017,92,"Altstetten",9,"Kreis 9",10,"Paar mit Kindern",248,842
2017,92,"Altstetten",9,"Kreis 9",11,"Patchwork-Haushalt",81,268
2017,92,"Altstetten",9,"Kreis 9",12,"Wohngemeinschaft ohne Kinder",648,2169
2017,92,"Altstetten",9,"Kreis 9",13,"Wohngemeinschaft mit Kindern",344,1625
2017,92,"Altstetten",9,"Kreis 9",14,"Generationenhaushalt",139,724
2017,92,"Altstetten",9,"Kreis 9",15,"Familien-Verbund",1,4
2017,101,"Höngg",10,"Kreis 10",1,"Einpersonenhaushalt",4518,4518
2017,101,"Höngg",10,"Kreis 10",4,"Zweipersonenhaushalt",1528,3056
2017,101,"Höngg",10,"Kreis 10",5,"Ehepaar ohne Kinder",1641,3282
2017,101,"Höngg",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",42,84
2017,101,"Höngg",10,"Kreis 10",7,"Ein-Elternhaushalt",528,1289
2017,101,"Höngg",10,"Kreis 10",8,"Ehepaar mit Kinder",1744,6518
2017,101,"Höngg",10,"Kreis 10",9,"Eingetragenes Paar mit Kinder",4,14
2017,101,"Höngg",10,"Kreis 10",10,"Paar mit Kindern",289,1012
2017,101,"Höngg",10,"Kreis 10",11,"Patchwork-Haushalt",46,154
2017,101,"Höngg",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",353,1220
2017,101,"Höngg",10,"Kreis 10",13,"Wohngemeinschaft mit Kindern",218,1038
2017,101,"Höngg",10,"Kreis 10",14,"Generationenhaushalt",32,156
2017,101,"Höngg",10,"Kreis 10",15,"Familien-Verbund",1,4
2017,102,"Wipkingen",10,"Kreis 10",1,"Einpersonenhaushalt",4076,4076
2017,102,"Wipkingen",10,"Kreis 10",4,"Zweipersonenhaushalt",1590,3180
2017,102,"Wipkingen",10,"Kreis 10",5,"Ehepaar ohne Kinder",725,1450
2017,102,"Wipkingen",10,"Kreis 10",6,"Eingetragenes Paar ohne Kinder",43,86
2017,102,"Wipkingen",10,"Kreis 10",7,"Ein-Elternhaushalt",352,805
2017,102,"Wipkingen",10,"Kreis 10",8,"Ehepaar mit Kinder",840,3057
2017,102,"Wipkingen",10,"Kreis 10",10,"Paar mit Kindern",291,998
2017,102,"Wipkingen",10,"Kreis 10",11,"Patchwork-Haushalt",38,122
2017,102,"Wipkingen",10,"Kreis 10",12,"Wohngemeinschaft ohne Kinder",465,1554
2017,102,"Wipkingen",10,"Kreis 10",13,"Wohngemeinschaft mit Kindern",128,678
2017,102,"Wipkingen",10,"Kreis 10",14,"Generationenhaushalt",21,103
2017,111,"Affoltern",11,"Kreis 11",1,"Einpersonenhaushalt",4035,4035
2017,111,"Affoltern",11,"Kreis 11",4,"Zweipersonenhaushalt",1230,2460
2017,111,"Affoltern",11,"Kreis 11",5,"Ehepaar ohne Kinder",1714,3428
2017,111,"Affoltern",11,"Kreis 11",6,"Eingetragenes Paar ohne Kinder",33,66
2017,111,"Affoltern",11,"Kreis 11",7,"Ein-Elternhaushalt",691,1723
2017,111,"Affoltern",11,"Kreis 11",8,"Ehepaar mit Kinder",2375,8987
2017,111,"Affoltern",11,"Kreis 11",9,"Eingetragenes Paar mit Kinder",2,7
2017,111,"Affoltern",11,"Kreis 11",10,"Paar mit Kindern",226,809
2017,111,"Affoltern",11,"Kreis 11",11,"Patchwork-Haushalt",71,237
2017,111,"Affoltern",11,"Kreis 11",12,"Wohngemeinschaft ohne Kinder",429,1431
2017,111,"Affoltern",11,"Kreis 11",13,"Wohngemeinschaft mit Kindern",310,1485
2017,111,"Affoltern",11,"Kreis 11",14,"Generationenhaushalt",116,614
2017,111,"Affoltern",11,"Kreis 11",15,"Familien-Verbund",1,4
2017,115,"Oerlikon",12,"Kreis 12",1,"Einpersonenhaushalt",4703,4703
2017,115,"Oerlikon",12,"Kreis 12",4,"Zweipersonenhaushalt",1883,3766
2017,115,"Oerlikon",12,"Kreis 12",5,"Ehepaar ohne Kinder",1183,2366
2017,115,"Oerlikon",12,"Kreis 12",6,"Eingetragenes Paar ohne Kinder",46,92
2017,115,"Oerlikon",12,"Kreis 12",7,"Ein-Elternhaushalt",389,962
2017,115,"Oerlikon",12,"Kreis 12",8,"Ehepaar mit Kinder",1435,5373
2017,115,"Oerlikon",12,"Kreis 12",9,"Eingetragenes Paar mit Kinder",2,6
2017,115,"Oerlikon",12,"Kreis 12",10,"Paar mit Kindern",180,636
2017,115,"Oerlikon",12,"Kreis 12",11,"Patchwork-Haushalt",48,157
